pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
Generating data ... n_rollout=90, time_step=75
Training data generated, warpping up stats ...
stats warmed done!
Generating data ... n_rollout=10, time_step=75
Training data generated, warpping up stats ...
phase: valid
Loading stat from data/data_PassWater/stat.h5 ...
stats warmed done!
data generate done!
dataloaders generate done!
particle encoder input size:  18
particle encoder input size:  18
Number of parameters: 1075610
train [0/1000][0/6660] n_relations: 8937, Loss: 0.965584, Agg: 0.965584
train [32/1000][3000/6660] n_relations: 15009, Loss: 0.436450, Agg: 0.381142
train [32/1000][3200/6660] n_relations: 3717, Loss: 0.290824, Agg: 0.380802
train [32/1000][3400/6660] n_relations: 6156, Loss: 0.557361, Agg: 0.380829
train [32/1000][3600/6660] n_relations: 6404, Loss: 0.326203, Agg: 0.381418
train [32/1000][3800/6660] n_relations: 6320, Loss: 0.389307, Agg: 0.381584
train [32/1000][4000/6660] n_relations: 14889, Loss: 0.383884, Agg: 0.381385
train [32/1000][4200/6660] n_relations: 10634, Loss: 0.323839, Agg: 0.381124
train [32/1000][4400/6660] n_relations: 12194, Loss: 0.479879, Agg: 0.380881
train [32/1000][4600/6660] n_relations: 6230, Loss: 0.333702, Agg: 0.380768
train [32/1000][4800/6660] n_relations: 5203, Loss: 0.370190, Agg: 0.380742
train [32/1000][5000/6660] n_relations: 8486, Loss: 0.477278, Agg: 0.380755
train [32/1000][5200/6660] n_relations: 8441, Loss: 0.450950, Agg: 0.380829
train [32/1000][5400/6660] n_relations: 7580, Loss: 0.283298, Agg: 0.380600
train [32/1000][5600/6660] n_relations: 5518, Loss: 0.346006, Agg: 0.380263
train [32/1000][5800/6660] n_relations: 5521, Loss: 0.378817, Agg: 0.380256
train [32/1000][6000/6660] n_relations: 13541, Loss: 0.289349, Agg: 0.380143
train [32/1000][6200/6660] n_relations: 16093, Loss: 0.351802, Agg: 0.380217
train [32/1000][6400/6660] n_relations: 9185, Loss: 0.349633, Agg: 0.380318
train [32/1000][6600/6660] n_relations: 13627, Loss: 0.237543, Agg: 0.380010
train [32/1000] Loss: 0.3799, Best valid: 0.3815
valid [32/1000][0/740] n_relations: 11872, Loss: 0.162259, Agg: 0.162259
valid [32/1000][200/740] n_relations: 13927, Loss: 0.285170, Agg: 0.398181
valid [32/1000][400/740] n_relations: 11193, Loss: 0.366663, Agg: 0.368169
valid [32/1000][600/740] n_relations: 7175, Loss: 0.389594, Agg: 0.379100
valid [32/1000] Loss: 0.3809, Best valid: 0.3815
train [33/1000][0/6660] n_relations: 4418, Loss: 0.502282, Agg: 0.502282
train [33/1000][200/6660] n_relations: 6601, Loss: 0.383899, Agg: 0.380112
train [33/1000][400/6660] n_relations: 5626, Loss: 0.427592, Agg: 0.377832
train [33/1000][600/6660] n_relations: 8791, Loss: 0.437339, Agg: 0.373840
train [33/1000][800/6660] n_relations: 9586, Loss: 0.361881, Agg: 0.373570
train [33/1000][1000/6660] n_relations: 19879, Loss: 0.297968, Agg: 0.374830
train [33/1000][1200/6660] n_relations: 10264, Loss: 0.434411, Agg: 0.376020
train [33/1000][1400/6660] n_relations: 11141, Loss: 0.468878, Agg: 0.377823
train [33/1000][1600/6660] n_relations: 15802, Loss: 0.273724, Agg: 0.377305
train [33/1000][1800/6660] n_relations: 11325, Loss: 0.314681, Agg: 0.377565
train [33/1000][2000/6660] n_relations: 6765, Loss: 0.394373, Agg: 0.378188
train [33/1000][2200/6660] n_relations: 14691, Loss: 0.596424, Agg: 0.378382
train [33/1000][2400/6660] n_relations: 15664, Loss: 0.359485, Agg: 0.378641
train [33/1000][2600/6660] n_relations: 6936, Loss: 0.333882, Agg: 0.378480
train [33/1000][2800/6660] n_relations: 4933, Loss: 0.340973, Agg: 0.378529
train [33/1000][3000/6660] n_relations: 5340, Loss: 0.237469, Agg: 0.378103
train [33/1000][3200/6660] n_relations: 12122, Loss: 0.542240, Agg: 0.377866
train [33/1000][3400/6660] n_relations: 8507, Loss: 0.331430, Agg: 0.377904
train [33/1000][3600/6660] n_relations: 4611, Loss: 0.308670, Agg: 0.377952
train [33/1000][3800/6660] n_relations: 13732, Loss: 0.284820, Agg: 0.378315
train [33/1000][4000/6660] n_relations: 4907, Loss: 0.358605, Agg: 0.378157
train [33/1000][4200/6660] n_relations: 27860, Loss: 0.435482, Agg: 0.378173
train [33/1000][4400/6660] n_relations: 4517, Loss: 0.375666, Agg: 0.378670
train [33/1000][4600/6660] n_relations: 4275, Loss: 0.478820, Agg: 0.378672
train [33/1000][4800/6660] n_relations: 9038, Loss: 0.370371, Agg: 0.378569
train [33/1000][5000/6660] n_relations: 9805, Loss: 0.447557, Agg: 0.378258
train [33/1000][5200/6660] n_relations: 5691, Loss: 0.453262, Agg: 0.378108
train [33/1000][5400/6660] n_relations: 11039, Loss: 0.387757, Agg: 0.377989
train [33/1000][5600/6660] n_relations: 8224, Loss: 0.445677, Agg: 0.378163
train [33/1000][5800/6660] n_relations: 6976, Loss: 0.383084, Agg: 0.378347
train [33/1000][6000/6660] n_relations: 10276, Loss: 0.389779, Agg: 0.378272
train [33/1000][6200/6660] n_relations: 5869, Loss: 0.353356, Agg: 0.378214
train [33/1000][6400/6660] n_relations: 4686, Loss: 0.372454, Agg: 0.378086
train [33/1000][6600/6660] n_relations: 10589, Loss: 0.270915, Agg: 0.378188
train [33/1000] Loss: 0.3781, Best valid: 0.3809
valid [33/1000][0/740] n_relations: 11872, Loss: 0.187746, Agg: 0.187746
valid [33/1000][200/740] n_relations: 13927, Loss: 0.283056, Agg: 0.397563
valid [33/1000][400/740] n_relations: 11193, Loss: 0.373401, Agg: 0.366384
valid [33/1000][600/740] n_relations: 7175, Loss: 0.381235, Agg: 0.377136
valid [33/1000] Loss: 0.3783, Best valid: 0.3809
train [34/1000][0/6660] n_relations: 14574, Loss: 0.500167, Agg: 0.500167
train [34/1000][200/6660] n_relations: 9808, Loss: 0.398248, Agg: 0.373463
train [34/1000][400/6660] n_relations: 6334, Loss: 0.297581, Agg: 0.370858
train [34/1000][600/6660] n_relations: 18547, Loss: 0.387693, Agg: 0.379230
train [34/1000][800/6660] n_relations: 13250, Loss: 0.469145, Agg: 0.382503
train [34/1000][1000/6660] n_relations: 19367, Loss: 0.234207, Agg: 0.381284
train [34/1000][1200/6660] n_relations: 4047, Loss: 0.236877, Agg: 0.381077
train [34/1000][1400/6660] n_relations: 4095, Loss: 0.420186, Agg: 0.380145
train [34/1000][1600/6660] n_relations: 9071, Loss: 0.529428, Agg: 0.380581
train [34/1000][1800/6660] n_relations: 3512, Loss: 0.366399, Agg: 0.379415
train [34/1000][2000/6660] n_relations: 4886, Loss: 0.422935, Agg: 0.378662
train [34/1000][2200/6660] n_relations: 20169, Loss: 0.425673, Agg: 0.378654
train [34/1000][2400/6660] n_relations: 9477, Loss: 0.334796, Agg: 0.377846
train [34/1000][2600/6660] n_relations: 19138, Loss: 0.339478, Agg: 0.376943
train [34/1000][2800/6660] n_relations: 7888, Loss: 0.500746, Agg: 0.376974
train [34/1000][3000/6660] n_relations: 10301, Loss: 0.304255, Agg: 0.377412
train [34/1000][3200/6660] n_relations: 13575, Loss: 0.315857, Agg: 0.377191
train [34/1000][3400/6660] n_relations: 10924, Loss: 0.441776, Agg: 0.376809
train [34/1000][3600/6660] n_relations: 4557, Loss: 0.503564, Agg: 0.377030
train [34/1000][3800/6660] n_relations: 11016, Loss: 0.282974, Agg: 0.376545
train [34/1000][4000/6660] n_relations: 5642, Loss: 0.454962, Agg: 0.376121
train [34/1000][4200/6660] n_relations: 5438, Loss: 0.412727, Agg: 0.376023
train [34/1000][4400/6660] n_relations: 13829, Loss: 0.190309, Agg: 0.376115
train [34/1000][4600/6660] n_relations: 7746, Loss: 0.375034, Agg: 0.375995
train [34/1000][4800/6660] n_relations: 23622, Loss: 0.318644, Agg: 0.375856
train [34/1000][5000/6660] n_relations: 10353, Loss: 0.344501, Agg: 0.376029
train [34/1000][5200/6660] n_relations: 21109, Loss: 0.319196, Agg: 0.376410
train [34/1000][5400/6660] n_relations: 13739, Loss: 0.266224, Agg: 0.376789
train [34/1000][5600/6660] n_relations: 8111, Loss: 0.215859, Agg: 0.376555
train [34/1000][5800/6660] n_relations: 3450, Loss: 0.415723, Agg: 0.376494
train [34/1000][6000/6660] n_relations: 4317, Loss: 0.397617, Agg: 0.376433
train [34/1000][6200/6660] n_relations: 4368, Loss: 0.421408, Agg: 0.376474
train [34/1000][6400/6660] n_relations: 12310, Loss: 0.137067, Agg: 0.376328
train [34/1000][6600/6660] n_relations: 5245, Loss: 0.266365, Agg: 0.376412
train [34/1000] Loss: 0.3764, Best valid: 0.3783
valid [34/1000][0/740] n_relations: 11872, Loss: 0.150116, Agg: 0.150116
valid [34/1000][200/740] n_relations: 13927, Loss: 0.283045, Agg: 0.397274
valid [34/1000][400/740] n_relations: 11193, Loss: 0.373338, Agg: 0.366319
valid [34/1000][600/740] n_relations: 7175, Loss: 0.384164, Agg: 0.377298
valid [34/1000] Loss: 0.3785, Best valid: 0.3783
train [35/1000][0/6660] n_relations: 5483, Loss: 0.304578, Agg: 0.304578
train [35/1000][200/6660] n_relations: 10214, Loss: 0.272975, Agg: 0.372672
train [35/1000][400/6660] n_relations: 19721, Loss: 0.360265, Agg: 0.373541
train [35/1000][600/6660] n_relations: 5220, Loss: 0.290501, Agg: 0.376110
train [35/1000][800/6660] n_relations: 4770, Loss: 0.311010, Agg: 0.377269
train [35/1000][1000/6660] n_relations: 10261, Loss: 0.330395, Agg: 0.376879
train [35/1000][1200/6660] n_relations: 8164, Loss: 0.370321, Agg: 0.377237
train [35/1000][1400/6660] n_relations: 9640, Loss: 0.250585, Agg: 0.376603
train [35/1000][1600/6660] n_relations: 4889, Loss: 0.378800, Agg: 0.376665
train [35/1000][1800/6660] n_relations: 15385, Loss: 0.345709, Agg: 0.376285
train [35/1000][2000/6660] n_relations: 3453, Loss: 0.418711, Agg: 0.376763
train [35/1000][2200/6660] n_relations: 11631, Loss: 0.272417, Agg: 0.376389
train [35/1000][2400/6660] n_relations: 7997, Loss: 0.169443, Agg: 0.376064
train [35/1000][2600/6660] n_relations: 13284, Loss: 0.646615, Agg: 0.376113
train [35/1000][2800/6660] n_relations: 5085, Loss: 0.345600, Agg: 0.375739
train [35/1000][3000/6660] n_relations: 8523, Loss: 0.414077, Agg: 0.375653
train [35/1000][3200/6660] n_relations: 8894, Loss: 0.253937, Agg: 0.374574
train [35/1000][3400/6660] n_relations: 18810, Loss: 0.345731, Agg: 0.374818
train [35/1000][3600/6660] n_relations: 15397, Loss: 0.521541, Agg: 0.375210
train [35/1000][3800/6660] n_relations: 10242, Loss: 0.267537, Agg: 0.375146
train [35/1000][4000/6660] n_relations: 19267, Loss: 0.392684, Agg: 0.374811
train [35/1000][4200/6660] n_relations: 4649, Loss: 0.319635, Agg: 0.375036
train [35/1000][4400/6660] n_relations: 6257, Loss: 0.271667, Agg: 0.374731
train [35/1000][4600/6660] n_relations: 14071, Loss: 0.387978, Agg: 0.374691
train [35/1000][4800/6660] n_relations: 11603, Loss: 0.362433, Agg: 0.374382
train [35/1000][5000/6660] n_relations: 3979, Loss: 0.450473, Agg: 0.374328
train [35/1000][5200/6660] n_relations: 7717, Loss: 0.262836, Agg: 0.373991
train [35/1000][5400/6660] n_relations: 4466, Loss: 0.469430, Agg: 0.373994
train [35/1000][5600/6660] n_relations: 8647, Loss: 0.262352, Agg: 0.373977
train [35/1000][5800/6660] n_relations: 14619, Loss: 0.387795, Agg: 0.374060
train [35/1000][6000/6660] n_relations: 6454, Loss: 0.238114, Agg: 0.374186
train [35/1000][6200/6660] n_relations: 15981, Loss: 0.318687, Agg: 0.374071
train [35/1000][6400/6660] n_relations: 20128, Loss: 0.302635, Agg: 0.374304
train [35/1000][6600/6660] n_relations: 6131, Loss: 0.427187, Agg: 0.374472
train [35/1000] Loss: 0.3744, Best valid: 0.3783
valid [35/1000][0/740] n_relations: 11872, Loss: 0.228254, Agg: 0.228254
valid [35/1000][200/740] n_relations: 13927, Loss: 0.282712, Agg: 0.397035
valid [35/1000][400/740] n_relations: 11193, Loss: 0.373851, Agg: 0.366209
valid [35/1000][600/740] n_relations: 7175, Loss: 0.394479, Agg: 0.377506
valid [35/1000] Loss: 0.3788, Best valid: 0.3783
train [36/1000][0/6660] n_relations: 9591, Loss: 0.263315, Agg: 0.263315
train [36/1000][200/6660] n_relations: 5271, Loss: 0.460392, Agg: 0.373545
train [36/1000][400/6660] n_relations: 14878, Loss: 0.272075, Agg: 0.370903
train [36/1000][600/6660] n_relations: 9618, Loss: 0.348209, Agg: 0.372867
train [36/1000][800/6660] n_relations: 6423, Loss: 0.238861, Agg: 0.372820
train [36/1000][1000/6660] n_relations: 3765, Loss: 0.226183, Agg: 0.373735
train [36/1000][1200/6660] n_relations: 6479, Loss: 0.420785, Agg: 0.372846
train [36/1000][1400/6660] n_relations: 23642, Loss: 0.666536, Agg: 0.371798
train [36/1000][1600/6660] n_relations: 8890, Loss: 0.349426, Agg: 0.372717
train [36/1000][1800/6660] n_relations: 7190, Loss: 0.197159, Agg: 0.372921
train [36/1000][2000/6660] n_relations: 17620, Loss: 0.357276, Agg: 0.372848
train [36/1000][2200/6660] n_relations: 19503, Loss: 0.362461, Agg: 0.373422
train [36/1000][2400/6660] n_relations: 9403, Loss: 0.403825, Agg: 0.373711
train [36/1000][2600/6660] n_relations: 13742, Loss: 0.409118, Agg: 0.373562
train [36/1000][2800/6660] n_relations: 4472, Loss: 0.285839, Agg: 0.373294
train [36/1000][3000/6660] n_relations: 18918, Loss: 0.308183, Agg: 0.373804
train [36/1000][3200/6660] n_relations: 5207, Loss: 0.351124, Agg: 0.373983
train [36/1000][3400/6660] n_relations: 11168, Loss: 0.388996, Agg: 0.372774
train [36/1000][3600/6660] n_relations: 12054, Loss: 0.190202, Agg: 0.373062
train [36/1000][3800/6660] n_relations: 10651, Loss: 0.475115, Agg: 0.373458
train [36/1000][4000/6660] n_relations: 19487, Loss: 0.357364, Agg: 0.373135
train [36/1000][4200/6660] n_relations: 9270, Loss: 0.278051, Agg: 0.372884
train [36/1000][4400/6660] n_relations: 13405, Loss: 0.310033, Agg: 0.372903
train [36/1000][4600/6660] n_relations: 10066, Loss: 0.312748, Agg: 0.373070
train [36/1000][4800/6660] n_relations: 15272, Loss: 0.465445, Agg: 0.372886
train [36/1000][5000/6660] n_relations: 7434, Loss: 0.445359, Agg: 0.372712
train [36/1000][5200/6660] n_relations: 10249, Loss: 0.330720, Agg: 0.372860
train [36/1000][5400/6660] n_relations: 4429, Loss: 0.550130, Agg: 0.372733
train [36/1000][5600/6660] n_relations: 14345, Loss: 0.290812, Agg: 0.372718
train [36/1000][5800/6660] n_relations: 16960, Loss: 0.352786, Agg: 0.372318
train [36/1000][6000/6660] n_relations: 8649, Loss: 0.382723, Agg: 0.372288
train [36/1000][6200/6660] n_relations: 4849, Loss: 0.380845, Agg: 0.372675
train [36/1000][6400/6660] n_relations: 8457, Loss: 0.359864, Agg: 0.372464
train [36/1000][6600/6660] n_relations: 16563, Loss: 0.403810, Agg: 0.372653
train [36/1000] Loss: 0.3727, Best valid: 0.3783
valid [36/1000][0/740] n_relations: 11872, Loss: 0.257289, Agg: 0.257289
valid [36/1000][200/740] n_relations: 13927, Loss: 0.282292, Agg: 0.391005
valid [36/1000][400/740] n_relations: 11193, Loss: 0.367911, Agg: 0.360719
valid [36/1000][600/740] n_relations: 7175, Loss: 0.376377, Agg: 0.371835
valid [36/1000] Loss: 0.3730, Best valid: 0.3783
train [37/1000][0/6660] n_relations: 6922, Loss: 0.321097, Agg: 0.321097
train [37/1000][200/6660] n_relations: 5527, Loss: 0.319874, Agg: 0.363548
train [37/1000][400/6660] n_relations: 7277, Loss: 0.261620, Agg: 0.369300
train [37/1000][600/6660] n_relations: 4568, Loss: 0.430944, Agg: 0.367693
train [37/1000][800/6660] n_relations: 15315, Loss: 0.518089, Agg: 0.369946
train [37/1000][1000/6660] n_relations: 4074, Loss: 0.565521, Agg: 0.370741
train [37/1000][1200/6660] n_relations: 10684, Loss: 0.479577, Agg: 0.372602
train [37/1000][1400/6660] n_relations: 16551, Loss: 0.233714, Agg: 0.369798
train [37/1000][1600/6660] n_relations: 5666, Loss: 0.369902, Agg: 0.370537
train [37/1000][1800/6660] n_relations: 19457, Loss: 0.310658, Agg: 0.370441
train [37/1000][2000/6660] n_relations: 13981, Loss: 0.303124, Agg: 0.371211
train [37/1000][2200/6660] n_relations: 5568, Loss: 0.364712, Agg: 0.371673
train [37/1000][2400/6660] n_relations: 6255, Loss: 0.568438, Agg: 0.372642
train [37/1000][2600/6660] n_relations: 11834, Loss: 0.293940, Agg: 0.372797
train [37/1000][2800/6660] n_relations: 15731, Loss: 0.399336, Agg: 0.372460
train [37/1000][3000/6660] n_relations: 6792, Loss: 0.381029, Agg: 0.372917
train [37/1000][3200/6660] n_relations: 19457, Loss: 0.316370, Agg: 0.372799
train [37/1000][3400/6660] n_relations: 19257, Loss: 0.366967, Agg: 0.372728
train [37/1000][3600/6660] n_relations: 5136, Loss: 0.468832, Agg: 0.372056
train [37/1000][3800/6660] n_relations: 4907, Loss: 0.439099, Agg: 0.372258
train [37/1000][4000/6660] n_relations: 5656, Loss: 0.207372, Agg: 0.372148
train [37/1000][4200/6660] n_relations: 19307, Loss: 0.303918, Agg: 0.371597
train [37/1000][4400/6660] n_relations: 8874, Loss: 0.345141, Agg: 0.371316
train [37/1000][4600/6660] n_relations: 5576, Loss: 0.303919, Agg: 0.371339
train [37/1000][4800/6660] n_relations: 21039, Loss: 0.460478, Agg: 0.371286
train [37/1000][5000/6660] n_relations: 10299, Loss: 0.396752, Agg: 0.371004
train [37/1000][5200/6660] n_relations: 10229, Loss: 0.405627, Agg: 0.371119
train [37/1000][5400/6660] n_relations: 12464, Loss: 0.387854, Agg: 0.371017
train [37/1000][5600/6660] n_relations: 4946, Loss: 0.230238, Agg: 0.370884
train [37/1000][5800/6660] n_relations: 4013, Loss: 0.289666, Agg: 0.371129
train [37/1000][6000/6660] n_relations: 5070, Loss: 0.326757, Agg: 0.371293
train [37/1000][6200/6660] n_relations: 10463, Loss: 0.224079, Agg: 0.371072
train [37/1000][6400/6660] n_relations: 9232, Loss: 0.275323, Agg: 0.371117
train [37/1000][6600/6660] n_relations: 18418, Loss: 0.297342, Agg: 0.371089
train [37/1000] Loss: 0.3712, Best valid: 0.3730
valid [37/1000][0/740] n_relations: 11872, Loss: 0.180892, Agg: 0.180892
valid [37/1000][200/740] n_relations: 13927, Loss: 0.284875, Agg: 0.392943
valid [37/1000][400/740] n_relations: 11193, Loss: 0.358259, Agg: 0.361821
valid [37/1000][600/740] n_relations: 7175, Loss: 0.385360, Agg: 0.372726
valid [37/1000] Loss: 0.3742, Best valid: 0.3730
train [38/1000][0/6660] n_relations: 16584, Loss: 0.326891, Agg: 0.326891
train [38/1000][200/6660] n_relations: 16007, Loss: 0.354393, Agg: 0.361615
train [38/1000][400/6660] n_relations: 18143, Loss: 0.293193, Agg: 0.366389
train [38/1000][600/6660] n_relations: 5251, Loss: 0.256034, Agg: 0.367634
train [38/1000][800/6660] n_relations: 6167, Loss: 0.332135, Agg: 0.365779
train [38/1000][1000/6660] n_relations: 17587, Loss: 0.239219, Agg: 0.367525
train [38/1000][1200/6660] n_relations: 5203, Loss: 0.367929, Agg: 0.367323
train [38/1000][1400/6660] n_relations: 4637, Loss: 0.384019, Agg: 0.366321
train [38/1000][1600/6660] n_relations: 7417, Loss: 0.441117, Agg: 0.368082
train [38/1000][1800/6660] n_relations: 9535, Loss: 0.421933, Agg: 0.369677
train [38/1000][2000/6660] n_relations: 5235, Loss: 0.364924, Agg: 0.369342
train [38/1000][2200/6660] n_relations: 18748, Loss: 0.379926, Agg: 0.370288
train [38/1000][2400/6660] n_relations: 17055, Loss: 0.238547, Agg: 0.369604
train [38/1000][2600/6660] n_relations: 8094, Loss: 0.267037, Agg: 0.369483
train [38/1000][2800/6660] n_relations: 9494, Loss: 0.262303, Agg: 0.369218
train [38/1000][3000/6660] n_relations: 5826, Loss: 0.507519, Agg: 0.369525
train [38/1000][3200/6660] n_relations: 10602, Loss: 0.364885, Agg: 0.369951
train [38/1000][3400/6660] n_relations: 15673, Loss: 0.569827, Agg: 0.370633
train [38/1000][3600/6660] n_relations: 5485, Loss: 0.416791, Agg: 0.370169
train [38/1000][3800/6660] n_relations: 8283, Loss: 0.470634, Agg: 0.370244
train [38/1000][4000/6660] n_relations: 11139, Loss: 0.306241, Agg: 0.370558
train [38/1000][4200/6660] n_relations: 13989, Loss: 0.282882, Agg: 0.370716
train [38/1000][4400/6660] n_relations: 8197, Loss: 0.433489, Agg: 0.370815
train [38/1000][4600/6660] n_relations: 8704, Loss: 0.287356, Agg: 0.370876
train [38/1000][4800/6660] n_relations: 18732, Loss: 0.267976, Agg: 0.370386
train [38/1000][5000/6660] n_relations: 10012, Loss: 0.446834, Agg: 0.370119
train [38/1000][5200/6660] n_relations: 20177, Loss: 0.498328, Agg: 0.369927
train [38/1000][5400/6660] n_relations: 5686, Loss: 0.488737, Agg: 0.369662
train [38/1000][5600/6660] n_relations: 6350, Loss: 0.176067, Agg: 0.369581
train [38/1000][5800/6660] n_relations: 15229, Loss: 0.337307, Agg: 0.369521
train [38/1000][6000/6660] n_relations: 14493, Loss: 0.391028, Agg: 0.369609
train [38/1000][6200/6660] n_relations: 9427, Loss: 0.438689, Agg: 0.369487
train [38/1000][6400/6660] n_relations: 9929, Loss: 0.300396, Agg: 0.369667
train [38/1000][6600/6660] n_relations: 6209, Loss: 0.372718, Agg: 0.369746
train [38/1000] Loss: 0.3698, Best valid: 0.3730
valid [38/1000][0/740] n_relations: 11872, Loss: 0.254282, Agg: 0.254282
valid [38/1000][200/740] n_relations: 13927, Loss: 0.279629, Agg: 0.389199
valid [38/1000][400/740] n_relations: 11193, Loss: 0.361648, Agg: 0.359268
valid [38/1000][600/740] n_relations: 7175, Loss: 0.379870, Agg: 0.370095
valid [38/1000] Loss: 0.3715, Best valid: 0.3730
train [39/1000][0/6660] n_relations: 4861, Loss: 0.457090, Agg: 0.457090
train [39/1000][200/6660] n_relations: 19563, Loss: 0.388669, Agg: 0.365108
train [39/1000][400/6660] n_relations: 3516, Loss: 0.240365, Agg: 0.363779
train [39/1000][600/6660] n_relations: 10378, Loss: 0.399843, Agg: 0.367370
